prompt,prompt_len,target
St. Teresa Church (Manhattan),8,NY
Sofitel New York Hotel,6,NY
Roma,2,TX
Lizard Pond (New York),7,NY
Osceola County,5,FL
Dennison,3,OH
Old Westbury,4,NY
St. Petersburg,4,FL
Washoe House,4,CA
"Landmark Theatre (Syracuse, New York)",9,NY
Ave Maria University,4,FL
Gilberts,3,IL
Helotes,3,TX
Asharoken,4,NY
Shabbona,4,IL
Druid Hills,3,GA
Almedia,3,PA
Daniel B. Warnell School of Forestry and Natural Resources,12,GA
Stone Mountain,3,GA
Kill Devil Hills,4,NC
East Ithaca,3,NY
Addyston,4,OH
Bellair-Meadowbrook Terrace,8,FL
Midway,3,FL
Algonquin,4,IL
Co-Cathedral of the Sacred Heart (Houston),12,TX
Baidland,4,PA
Southern Methodist University,4,TX
East Mountain,3,TX
East Glenville,4,NY
Austell,3,GA
Pensacola State College,5,FL
Lake Helen,3,FL
Del Rey Oaks,4,CA
Negaunee,4,MI
Moss Beach,3,CA
Howland Center,4,OH
East Pittsburgh,3,PA
Tyndall AFB,5,FL
Moyock,3,NC
San Luis Obispo,4,CA
Duquesne University,5,PA
Hialeah Gardens,5,FL
WellStar College of Health and Human Services,9,GA
Norristown,3,PA
Portage County,4,OH
Liberty City,3,TX
Onondaga Lake,5,NY
Robin Glen-Indiantown,6,MI
Badin,3,NC
Glen St. Mary,5,FL
Snyder County,4,PA
Collins Lake,3,CA
Evergreen Park,4,IL
Gateway,2,FL
Royal Oak,3,MI
Happy,2,TX
Scotland County,3,NC
Oakwood Hills,4,IL
Stem,2,NC
Santa Rosa Valley,4,CA
New Buffalo,3,MI
Lake DeFuniak,6,FL
Fox Performing Arts Center,5,CA
Breesport,4,NY
41 Cooper Square,5,NY
Pender County,4,NC
Ionia,3,MI
Fort Jones,3,CA
Oak Ridge North,4,TX
Holly Hill,3,FL
Glens Falls North,5,NY
Catoosa County,5,GA
Bradford County,3,PA
Addison,2,IL
DeVry University Decatur Campus,7,GA
Morada,3,CA
Stickney,3,IL
Loma Rica,4,CA
Lenawee County,4,MI
Bucyrus,4,OH
Minier,3,IL
Lake Lure,3,NC
Vienna Center,3,OH
Gun Lake (Michigan),6,MI
Lake Alan Henry,4,TX
Celoron,3,NY
Coweta County,5,GA
Walthourville,5,GA
Merced County,4,CA
Belleair Beach,4,FL
Texas A&M College of Geosciences,9,TX
Standish,3,MI
Los Fresnos,4,TX
Berkeley Lake,3,GA
Cane Creek Friends Meeting,5,NC
Tolono,3,IL
Hiller,3,PA
Basilica of the Immaculate Conception (Jacksonville),10,FL
Ossineke,4,MI
Central Islip,4,NY
DuBois,3,PA
East Galesburg,4,IL
Prophetstown,3,IL
Temescal Mountains,4,CA
Conshohocken,4,PA
Sadsburyville,4,PA
Ai,2,OH
Taylortown,3,NC
Comer,2,GA
Preston Heights,3,IL
Lake Glenville,4,NC
Atlanta,2,GA
Pecan Plantation,4,TX
Upland,3,CA
Sarasota,4,FL
Bog Brook Reservoir,4,NY
Atlanta,2,GA
Suffield,3,OH
Graford,3,TX
Mahoning County,4,OH
North Perry,3,OH
Stevenson Ranch,4,CA
San Jacinto,3,CA
Athens County,3,OH
Berwick,3,PA
Avalon Regal Theater,5,IL
Fort Valley,3,GA
Badin,3,NC
Texas A&M University–San Antonio,9,TX
Pine Manor,3,FL
Moore Haven,3,FL
West Sacramento,3,CA
Union Valley,3,TX
Coppell,3,TX
Galatia,3,IL
Gouldsboro,5,PA
Cross City,3,FL
SUNY Downstate College of Medicine,8,NY
Romulus,3,MI
Upper Sandusky,4,OH
Wescosville,4,PA
Cleves,3,OH
Echols County,4,GA
Pfeiffer University,4,NC
Saranac Lake,5,NY
Orangetree,3,FL
International Academy of Design & Technology – Detroit,9,MI
Hatteras,4,NC
East Moline,4,IL
Pandora,2,OH
Spring Arbor,3,MI
Golden Gate University,4,CA
Pemberville,4,OH
Coplay,3,PA
Mark Taper Forum,5,CA
Port Orange,3,FL
Centre County,3,PA
Campton Hills,4,IL
Alvin,2,TX
Siler City,4,NC
Harbour Heights,4,FL
University of Michigan College of Engineering,7,MI
Lattingtown,4,NY
Lake Isabella,3,CA
Rosharon,4,TX
Berkeley Lake,3,GA
Carmel Valley Village,5,CA
Antelope,3,CA
Avonmore,3,PA
Wilmette,3,IL
Goldsboro,4,NC
Pasco County,4,FL
Penn Yan,3,NY
Seville,3,OH
Bogue,3,NC
Michigan Jewish Institute,4,MI
Conneaut Lakeshore,5,PA
Ruth,2,NC
East Dublin,3,GA
Norton Shores,3,MI
Goulds,4,FL
Thomson,2,GA
Vidor,3,TX
Roosevelt Park,4,MI
Pink Hill,3,NC
Kendall West,3,FL
North Lima,3,OH
Cape Colony,3,NC
Roseboro,3,NC
Oscoda County,4,MI
Haltom City,4,TX
DeFuniak Springs,6,FL
Parkesburg,4,PA
Punta Rassa,5,FL
Black Mountains (North Carolina),7,NC
Nueces County,4,TX
Elburn,3,IL
UCLA Luskin School of Public Affairs,8,CA
Playhouse Theatre (New York City),9,NY
Buxton,3,NC
Gaines County,4,TX
Eastpoint,3,FL
Tallahassee,3,FL
Hawthorn Woods,4,IL
California South Bay University,5,CA
Martin Next Generation Solar Energy Center,7,FL
Bootjack,3,CA
Asherton,3,TX
Medley,3,FL
Hamtramck,4,MI
Taylor Lake Village,4,TX
Stone Park,3,IL
St. Johns,4,MI
Mertzon,4,TX
Cedartown,3,GA
Lake Brownwood,4,TX
Cooleemee,4,NC
Blewett Falls Lake,6,NC
Navarro County,4,TX
East Bakersfield,3,CA
Great Balsam Mountains,5,NC
Reidsville,4,NC
Warm Mineral Springs,4,FL
North Alamo,3,TX
Palm Beach County,4,FL
Michigan Building,3,MI
Tyrrell County,4,NC
Chowan County,4,NC
Hawkins,3,TX
Fleming Island,4,FL
Elk Grove Village,4,IL
Valdosta,4,GA
Josephine,3,TX
Ohio,2,IL
Acworth,3,GA
St. Clair Shores,5,MI
Bellview,3,FL
West Hempstead,4,NY
Womelsdorf,5,PA
Shokan,3,NY
Tiskilwa,5,IL
Solon,3,OH
Gurnee,3,IL
Clarke County,3,GA
University of Illinois at Chicago College of Liberal Arts and Sciences,12,IL
Blue Bell,3,PA
Nelsonville,3,OH
Ashmore,3,IL
Dewart,3,PA
Franklin Grove,3,IL
East Farmingdale,4,NY
Tawas City,4,MI
Dooly County,4,GA
Escambia County,5,FL
Leola,3,PA
Cleves,3,OH
Rawson,3,OH
University at Buffalo,4,NY
Civic Opera House (Chicago),7,IL
Byesville,4,OH
Pahokee,4,FL
Kenefick,4,TX
Henrietta,3,TX
Courtdale,4,PA
Resaca,3,GA
Bacon County,3,GA
Clarks Green,4,PA
Langeloth,4,PA
Narberth,4,PA
Hide-A-Way Hills,7,OH
Dongola,3,IL
Marengo,3,IL
Bonnie Brae,4,IL
Rockfish,3,NC
Genetti Hotel,4,PA
Holiday Shores,3,IL
Wyncote,4,PA
Miami Heights,3,OH
Desoto Lakes,4,FL
Refton,3,PA
Aspinwall,4,PA
Ailey,3,GA
Lorain County,4,OH
West Carson,3,CA
Travis County,3,TX
Trion,3,GA
Cherry Lake,3,CA
Point Park University,4,PA
Oaksterdam University,4,CA
Frankenmuth,4,MI
Williamsdale,3,OH
Wakulla County,4,FL
Lilly,2,PA
Burgaw,3,NC
Rosharon,4,TX
Davie County,4,NC
Cathedral of Saint Mary (Miami),9,FL
Park Forest Village,4,PA
Ithaca,3,NY
Au Gres,3,MI
Stillmore,3,GA
Glenvar Heights,4,FL
New City,3,NY
Cold Spring Harbor,4,NY
Mount Sinai,3,NY
San Gabriel,3,CA
Higgins Lake,3,MI
San Andreas Lake,4,CA
Lauderhill,4,FL
Silver Springs Shores,4,FL
Pinebluff,4,NC
Blackshear,3,GA
Hickory,3,NC
Greilickville,5,MI
Costa Mesa,3,CA
Menard,3,TX
Reinhardt University,4,GA
Paw Paw Lake,4,MI
Terrace Park,4,OH
Queen Anne Hotel,4,CA
Palm Bay,3,FL
Miami University Middletown,4,OH
Casa Mañana,4,TX
Gladwin County,4,MI
Imlay City,4,MI
Fair Plain,3,MI
Fuller Acres,3,CA
Darrtown,4,OH
Hancock,3,MI
Olivarez,3,TX
Masthope,4,PA
Carlinville,4,IL
Saybrook-on-the-Lake,9,OH
Lake Michigan Beach,4,MI
Norris City,4,IL
Avocado Heights,3,CA
Michigan Jewish Institute,4,MI
Clovis,3,CA
Matlacha,4,FL
Third Lake,3,IL
Statham,3,GA
Arden-Arcade,5,CA
Suttons Bay,4,MI
Macedonia,3,OH
Bay Point,3,CA
Broad Creek,3,NC
Lake Gaston,3,NC
Celoron,3,NY
Krugerville,4,TX
Jacobus,3,PA
Maineville,3,OH
Livingston Manor,4,NY
Lake Norman of Catawba,7,NC
Concord,2,CA
Evans Mills,3,NY
Rule,2,TX
Ohio Technical College,4,OH
"California State University, San Bernardino",7,CA
West Lake Hills,4,TX
Hartville,3,OH
Golden Gate,3,FL
Fairport Harbor,4,OH
Roby,3,TX
Mooresville,4,NC
Mooresville,4,NC
Ridley Park,4,PA
University of Florida Southwest Recreation Center,7,FL
Wolfdale,3,PA
Lone Star,3,TX
Ecorse,4,MI
Bessemer City,5,NC
Wexford County,5,MI
Round Lake,3,IL
Hatteras,4,NC
St. Henry,4,OH
Port Chester,3,NY
McLean County,4,IL
Ontario County,3,NY
Montezuma,3,GA
"Rosary Cathedral (Toledo, Ohio)",9,OH
Canon,2,GA
University of Michigan–Dearborn,7,MI
Gasport,3,NY
Spackenkill,5,NY
Avery Creek,3,NC
Masaryktown,5,FL
Llano Grande,4,TX
Saxapahaw,4,NC
Co-Cathedral of St. Joseph (Brooklyn),12,NY
Cameron Park,3,CA
Hightsville,4,NC
Oriole Beach,4,FL
Ojai,3,CA
Flovilla,3,GA
Murphysboro,4,IL
Iosco County,4,MI
Premier Flight Academy,4,OH
Hollidaysburg,4,PA
257 Central Park West,7,NY
West Mifflin,3,PA
Peletier,3,NC
Druid Hills,3,GA
Momence,3,IL
Jenkins County,3,GA
Black River,3,NY
Glenwood Generating Station,5,NY
Bog Brook Reservoir,4,NY
Chattooga County,5,GA
Suncoast Estates,4,FL
Refton,3,PA
Fort Valley,3,GA
Smock,3,PA
Silverado Resort,4,CA
Cornerstone University,4,MI
Bog Brook Reservoir,4,NY
Covedale,4,OH
Needles,3,CA
Westley,3,CA
Darien,3,IL
Lucas Valley-Marinwood,6,CA
Wolfhurst,3,OH
Georgia College & State University,6,GA
Blooming Grove,4,TX
Carolina Beach,3,NC
Walker,2,MI
South Webster,3,OH
High Shoals,4,NC
Ridge Wood Heights,4,FL
Pfeiffer University at Charlotte,6,NC
Plainedge,4,NY
Hernando County,4,FL
Elk Grove,3,CA
Savannah Technical College,4,GA
Vinings,3,GA
Ty Ty,3,GA
Morrow County,4,OH
Fairlawn,3,OH
Berkshire Lakes,5,FL
Glenmoor,3,OH
McGovern,3,PA
Chowan University,4,NC
First Unitarian Church of Chicago,6,IL
Croswell,3,MI
Golden Glades,4,FL
Castalia,3,OH
Old Field,3,NY
Glasco,3,NY
Cedarville University,4,OH
Kendall,2,FL
Piney Green,4,NC
Nanuet,4,NY
Royersford,4,PA
Roberta,2,GA
Lake Crabtree,4,NC
Cornerstone University,4,MI
Granite Bay,3,CA
University at Buffalo,4,NY
Golconda,3,IL
University of North Carolina at Chapel Hill School of Dentistry,11,NC
Avella,3,PA
Philmont,3,NY
Blair County,3,PA
Botkins,3,OH
Brevard County,4,FL
Carrabelle,4,FL
Kennesaw State University College of Arts,9,GA
Gridley,3,CA
Central Bridge,3,NY
Lake Tonawanda,5,NY
Hope Mills,3,NC
Chub Lake (New York),8,NY
Fort Stockton,3,TX
Piketon,3,OH
Twitchell Reservoir,5,CA
425 Park Avenue,6,NY
Basilica of Regina Pacis,7,NY
Sidell,3,IL
Villa Grove,3,IL
Lawndale,3,CA
South Lansing,3,NY
Sundial St. Pete,6,FL
Bokeelia,4,FL
Santa Maria,3,CA
Amanda,2,OH
Phoenixville,3,PA
Cass City,3,MI
Chaires,3,FL
Albemarle,4,NC
Roslyn Estates,4,NY
Ware County,3,GA
Manvel,3,TX
Lititz,4,PA
Leslie,2,MI
University of the Sciences,5,PA
Edwardsville,3,IL
Shiremanstown,5,PA
Firthcliffe,4,NY
"Ritz (Austin, Texas)",8,TX
Newman,2,CA
Factoryville,3,PA
Wake Forest,3,NC
Cochran County,4,TX
San Diego Central Library,5,CA
Robersonville,4,NC
Mount Pulaski,3,IL
Seton Hill University,5,PA
Land O' Lakes,5,FL
South Point,3,OH
Temescal Mountains,4,CA
Terrace Park,4,OH
Abram,3,TX
Cuddeback Lake,5,CA
Pennville,3,PA
Convoy,3,OH
Glen Ellyn,4,IL
On Top of the World Designated Place,8,FL
Shorter University,4,GA
Hulmeville,4,PA
Stem,2,NC
Lake Mitchell (Michigan),6,MI
Lake Panasoffkee,6,FL
Paint,2,PA
Tinley Park,4,IL
Dasher,3,GA
Specs Howard School of Media Arts,7,MI
Bull Valley,3,IL
Arcade,2,GA
Wake Village,3,TX
Adams Center,3,NY
St. James,4,NY
Red Cross,3,NC
State University of New York at Canton,8,NY
Fox River Grove,4,IL
Thornport,3,OH
Manito,3,IL
Marlette,3,MI
Folkston,3,GA
Hapeville,4,GA
Crisp County,4,GA
Saginaw Bay,4,MI
Augusta State University,5,GA
Indian Lake Estates,4,FL
Bluffton University,5,OH
University of West Georgia,5,GA
Hannawa Falls,4,NY
Heyworth,3,IL
Kempner,4,TX
Watson School of Biological Sciences,6,NY
Dolton,3,IL
Center Moriches,4,NY
Diamond,2,IL
Dravosburg,4,PA
Norwood,3,OH
John Carroll University,4,OH
Tekonsha,4,MI
White Cloud,3,MI
Rancho Santa Margarita,5,CA
South Canal,3,OH
New Hyde Park,4,NY
Marlboro Mountains,5,NY
Jacksonwald,3,PA
Reminderville,3,OH
Orlando,2,FL
University of Pittsburgh School of Social Work,8,PA
Normal,2,IL
St. Augustine South,5,FL
Gages Lake,4,IL
Port Carbon,3,PA
Bloomfield Hills,4,MI
Brandywine Bay,5,NC
Minoa,3,NY
Powder Springs,3,GA
Indian Lake (Ohio),6,OH
Refton,3,PA
Eton,3,GA
Sunrise,2,FL
Lake Darby,3,OH
Palm Valley,3,FL
Baiting Hollow,4,NY
Hide-A-Way Hills,7,OH
Grandyle Village,4,NY
Sterling County,3,TX
Mertztown,4,PA
Titusville,3,FL
Harbor Isle,3,NY
Rincon,3,GA
Leslie,2,MI
Sag Harbor,3,NY
Albany,2,NY
Garden City Park,4,NY
Diamond Springs,3,CA
New Chapel Hill,4,TX
Sunrise,2,FL
Cataula,3,GA
Pinehurst,3,NC
Houtzdale,5,PA
Broward County,4,FL
Atlanta,2,GA
South Coatesville,4,PA
Fruitville,3,FL
Narberth,4,PA
Fabrica,3,TX
Sunset Reservoir,3,CA
St. John's Chapel (New York City),12,NY
Brevard County,4,FL
Winnie,2,TX
Muskegon,4,MI
Stone Mountain,3,GA
Arcanum,4,OH
Bowmansville,4,PA
Addicks Reservoir,4,TX
Great Balsam Mountains,5,NC
Harwood Heights,4,IL
McCaysville,4,GA
Russell Gardens,3,NY
Seneca Knolls,5,NY
Palm Beach County,4,FL
West Palm Beach,4,FL
Gaston County,4,NC
Walton Park,4,NY
Canfield,3,OH
South Williamsport,4,PA
Binghamton,4,NY
Inverness Highlands South,5,FL
Killbuck,3,OH
CUNY School of Public Health,8,NY
Greenvale,3,NY
Saint Vladimir's Orthodox Theological Seminary,8,NY
Elk Rapids,3,MI
Fruit Hill,3,OH
Pompano Beach,5,FL
McCullom Lake,5,IL
McCrone Research Institute,5,IL
Century,2,FL
Hemby Bridge,4,NC
Pamlico County,4,NC
Yaphank,4,NY
Merion Station,4,PA
Ludowici,4,GA
Mineral Springs,3,NC
Kaser,3,NY
Vinco,3,PA
Cornelius,3,NC
Williamsdale,3,OH
Tifton,4,GA
White Lake,3,NC
425 Park Avenue,6,NY
Castaic,4,CA
Island Lake,3,IL
Leslie,2,MI
Gold Key Lake,4,PA
Sunnyvale,3,CA
University of North Carolina at Chapel Hill School of Dentistry,11,NC
Weston Mills,4,NY
Chenoa,4,IL
Killbuck,3,OH
West Islip,4,NY
Cridersville,4,OH
South Fulton,3,GA
"Lyric Theatre (New York City, 1998)",14,NY
Mineville,3,NY
Verandah,4,FL
Hilldale,3,PA
Allendale,3,MI
Stanford,2,CA
Big Run,3,PA
Loganville,3,GA
Chenango County,4,NY
Morrisdale,3,PA
Sacramento,2,CA
West Valley,3,NY
Ubly,3,MI
Kurten,3,TX
Mendocino County,4,CA
Live Oak County,4,TX
Sciotodale,5,OH
Eighty Four,4,PA
Fort Pierce,3,FL
Mill Neck,3,NY
Garfield Heights,4,OH
Berkshire Lakes,5,FL
Traverse City,3,MI
University of Austin,4,TX
Lorain,3,OH
"Epiphany Cathedral (Venice, Florida)",9,FL
West Bradenton,5,FL
Mazon,3,IL
Mount Healthy,3,OH
Kalamazoo County,4,MI
Tuolumne County,5,CA
Three Lakes,3,FL
Mackinac County,4,MI
Hapeville,4,GA
Lapeer,3,MI
Delphos,3,OH
Southfield,3,MI
Angelina County,3,TX
"Florida State University College of Visual Arts, Theatre and Dance",12,FL
Hainesville,4,IL
Anaheim University,4,CA
Azusa,3,CA
North Sarasota,3,FL
Mikes,3,TX
Branch County,3,MI
Corry,3,PA
Moore Haven,3,FL
Burt,2,MI
Warrior Run,3,PA
McLeansboro,5,IL
Stephenson,3,MI
Stuyvesant Apartments,5,NY
Springtown,3,TX
North Bay Shore,4,NY
Peoria County,4,IL
Hughes Springs,3,TX
Chattanooga Valley,4,GA
Keweenaw County,5,MI
Butner,3,NC
Kent County,3,MI
Ellaville,3,GA
Rockingham,4,NC
Wakeman,3,OH
Archdale,3,NC
Suttons Bay,4,MI
Chicago Ridge,3,IL
Jenkins County,3,GA
College of Lake County,5,IL
Chesterland,3,OH
Arvin,3,CA
Bell Acres,3,PA
East Dublin,3,GA
King,2,NC
Foscoe,3,NC
Kennesaw State University College of Science & Mathematics,11,GA
Bradley Junction,3,FL
Highwood,3,IL
Yadkin County,5,NC
Greilickville,5,MI
Big Pine,3,CA
Lowesville,4,NC
Skokie Lagoons,5,IL
Farmers Branch,3,TX
Mill Neck,3,NY
State University of New York at Cortland,9,NY
Siler City,4,NC
Haywood County,4,NC
Schenevus,4,NY
Edgemont Park,4,MI
Buies Creek,4,NC
Squirrel Mountain Valley,4,CA
Concordia University Irvine,5,CA
Chattooga County,5,GA
Country Knolls,4,NY
Lake in the Hills,5,IL
Toronto,2,OH
Struthers,3,OH
Mayflower Village,4,CA
Kennesaw State University College of Science & Mathematics,11,GA
Gettysburg,3,PA
Astor,3,FL
Gresham Park,5,GA
Elkland,3,PA
New Fairview,3,TX
La Pryor,3,TX
Hannahs Mill,4,GA
Indian Mountain Lake,4,PA
Bidwell,3,OH
Tonawanda,4,NY
Balcones Heights,4,TX
Riverview,3,FL
Longboat Key,4,FL
Doral,3,FL
Miamitown,4,OH
Sandyfield,3,NC
Caswell County,4,NC
Arkport,3,NY
Ubly,3,MI
Dayton,2,OH
Burt,2,MI
Loyola,3,CA
Carolina Meadows,3,NC
Woodsdale,4,OH
Pavo,3,GA
Dallas City,3,IL
East Stroudsburg,5,PA
Alliance,2,OH
Keystone Heights,4,FL
Illinois College of Optometry,6,IL
Cayuga County,4,NY
Bonanza,3,GA
Cadwell,3,GA
Alanson,3,MI
Bradenton Beach,4,FL
Kenly,3,NC
Okawville,4,IL
Kent State University at Ashtabula,8,OH
Punta Gorda,5,FL
Stedman,4,NC
Poland,2,OH
Onondaga School of Therapeutic Massage,8,NY
Hazel Park,3,MI
"JFK Medical Center (Atlantis, Florida)",10,FL
Oakmont,3,PA
Rochester,2,NY
Coto de Caza,6,CA
Benzie County,4,MI
Refugio County,4,TX
Kentwood,3,MI
Trion,3,GA
Langhorne Manor,5,PA
Davidson,2,NC
Calvin University,3,MI
Loyola University Chicago,5,IL
Gumlog,3,GA
Wilkesboro,4,NC
Tiffin,4,OH
Chadwick Lake,4,NY
Rutherford College,4,NC
Gates Mills,3,OH
Philadelphia County,3,PA
Lamar Institute of Technology,5,TX
Brunswick,2,OH
LaFayette,4,GA
Columbus Grove,3,OH
Green Island,3,NY
Randleman Lake,4,NC
Graton,3,CA
Tupper Lake (New York),8,NY
Kreamer,4,PA
Mableton,4,GA
National University of Health Sciences,6,IL
Archer County,3,TX
Dade City North,4,FL
Terrace Park,4,OH
Gallatin School of Individualized Study,8,NY
Shokan,3,NY
Skidway Lake,5,MI
Dade County,3,GA
Warrensville Heights,5,OH
Mountain Park,3,GA
Lauderdale-by-the-Sea,10,FL
Lake Crabtree,4,NC
Royal Oak Music Theatre,5,MI
Blue Mound,3,TX
Newcomerstown,5,OH
Lake Riverside,3,CA
Franklin College of Arts and Sciences,7,GA
Health Education Campus,4,OH
Lakeland Highlands,4,FL
Posen,3,IL
Romulus,3,MI
Dharma Realm Buddhist University,6,CA
Helotes,3,TX
Brewster County,4,TX
Thompsontown,5,PA
Rockfish,3,NC
Canandaigua Lake,5,NY
Candlewood Lake,4,OH
California Intercontinental University,5,CA
Astor Place Theatre,5,NY
Scotts Valley,4,CA
Westmorland,4,CA
Pelican Bay,4,FL
Tioga Terrace,5,NY
Chatham County,4,GA
Hays County,4,TX
Bessemer City,5,NC
Glen St. Mary,5,FL
Almaden Reservoir,4,CA
Norwood,3,OH
Wrights Lake,4,CA
Belmont County,4,OH
Elysburg,4,PA
Ridgemark,3,CA
Cypress Landing,3,NC
California Polytechnic State University,5,CA
Lake Barrington,3,IL
June Park,3,FL
Slatington,4,PA
Garysburg,4,NC
Harold Washington Library,4,IL
Marin City,3,CA
Crystal Lawns,4,IL
Hillsboro Beach,4,FL
Downs,2,IL
Lynbrook,3,NY
Concordia University Chicago,5,IL
Dacula,4,GA
Dillonvale,4,OH
Swartzville,4,PA
Soma San Diego,4,CA
Confluence,3,PA
Yardley,3,PA
Malone,3,FL
Clarktown,3,OH
Ironwood,3,MI
Rouzerville,4,PA
Sun River Terrace,4,IL
Upper Lake,3,CA
Dorr,3,MI
Fruit Hill,3,OH
Watseka,4,IL
Wadley,3,GA
"California State University, Bakersfield",6,CA
Reading,2,PA
East Foothills,4,CA
The Institute for Clinical Social Work,7,IL
Eastman,3,GA
Burt,2,MI
South San Gabriel,4,CA
Collinsburg,3,PA
Goulding,4,FL
Tiger,2,GA
Twin Lake,3,MI
Anderson Creek,3,NC
Blacklick Estates,4,OH
Yeadon,4,PA
Palmetto Estates,4,FL
Poquott,4,NY
Gilman,3,IL
New Tripoli,3,PA
Franklin Springs,3,GA
Adams Center,3,NY
Holt,2,MI
Lake Fenton,3,MI
Moody AFB,3,GA
Snellville,4,GA
Bayville,3,NY
Orlando,2,FL
Shasta Dam,4,CA
Gilberts,3,IL
Siesta Key,4,FL
New Chapel Hill,4,TX
Hickory,3,NC
Laguna Vista,3,TX
Hondo,3,TX
Remerton,3,GA
Cohoes,3,NY
Penn Yan,3,NY
Foothill Farms,5,CA
Millen,3,GA
San Simeon,3,CA
Newburgh Heights,4,OH
Kentwood,3,MI
Dolgeville,4,NY
Mesa Verde,3,CA
Mokena,3,IL
Haw River,3,NC
Bradford,2,PA
McDonough,4,GA
Homer Glen,3,IL
Jensen Beach,3,FL
Pigeon,2,MI
Brevard County,4,FL
Cambridge Springs,3,PA
"Lyric Theatre (New York City, 1998)",14,NY
Mineral Springs,3,NC
Immokalee,4,FL
Cortland County,4,NY
Hewlett,3,NY
Lake Alfred,3,FL
Oakboro,3,NC
McKean County,5,PA
Valley Mills,3,TX
Foard County,4,TX
North Sarasota,3,FL
Premier Flight Academy,4,OH
Skaneateles Lake,6,NY
California Polytechnic State University,5,CA
Odum School of Ecology,6,GA
Marlette,3,MI
Sparrow Bush,4,NY
Zena,3,NY
Fairburn,3,GA
Wadesboro,4,NC
North Lewisburg,4,OH
Donalsonville,5,GA
Barry,2,IL
Westlake,3,OH
Sea Ranch Lakes,4,FL
Snook,3,TX
Adrian,2,MI
Forest Home,3,NY
Climax,3,MI
Bellmead,3,TX
Wyandotte,4,MI
College Station,3,TX
University of North Carolina at Chapel Hill School of Dentistry,11,NC
Dixie Highway,3,FL
East Newnan,4,GA
Malabar,3,FL
Minneola,4,FL
Jacob K. Javits Lecture Center,8,NY
Momence,3,IL
Lime Ridge,3,PA
VIA 57 West,6,NY
McDowell County,4,NC
Hocking County,4,OH
Cross Timber,3,TX
Bay Shore,3,NY
Four Bridges,3,OH
Cape Colony,3,NC
Blowing Rock,4,NC
Ovens Auditorium,4,NC
Cricket,2,NC
Eastern Michigan University,4,MI
Rainbow,2,CA
Plant City,3,FL
Toledo Academy of Beauty,5,OH
Menominee,4,MI
Iroquois County,5,IL
Emsworth,4,PA
Cedartown,3,GA
Rossiter,3,PA
Roby,3,TX
Glenmoor,3,OH
Piney Grove,4,GA
West Wyomissing,5,PA
Cornwall,3,PA
Winnie,2,TX
Belhaven,3,NC
Level Park-Oak Park,6,MI
Port Washington North,4,NY
Graduate Theological Union,4,CA
Trabuco Canyon,5,CA
Hartwell,3,GA
Edmore,3,MI
Albany Technical College,4,GA
Burgaw,3,NC
Wichita County,4,TX
Elm Creek,3,TX
Hancock,3,MI
Middlefield,3,OH
North Apollo,3,PA
Texas Woman's University,6,TX
Reading,2,PA
Philipsburg,3,PA
Park Forest,3,IL
Honeoye,4,NY
Bay Park,3,NY
Delshire,4,OH
Crystal Lake,3,IL
Columbus,2,OH
Riverbank,3,CA
Melbourne Beach,3,FL
Broxton,3,GA
Long Creek,3,IL
San Bernardino,3,CA
Upper Saranac Lake,5,NY
High Rock Lake,4,NC
Hill Country Village,4,TX
Harper Woods,3,MI
Mastic Beach,4,NY
Casa Conejo,4,CA
Echols County,4,GA
Galena Park,4,TX
Goulding,4,FL
Indian Springs,3,GA
Irvona,3,PA
Bally,3,PA
Kerhonkson,4,NY
Laingsburg,4,MI
Old Church of St. Joachim and St. Anne,11,NY
Lake Lila,3,NY
Chenoa,4,IL
Marengo,3,IL
Clearlake Oaks,4,CA
Leland,3,NC
Vandercook Lake,4,MI
Carolina Meadows,3,NC
Walkertown,3,NC
Biograph Theater,4,IL
Utica,3,NY
University of the Incarnate Word,7,TX
Old Bethpage,4,NY
Odin,2,IL
Heritage Pines,3,FL
New California,3,OH
Knights Landing,3,CA
Atlasburg,3,PA
Level Park-Oak Park,6,MI
Hoosick Falls,5,NY
Nittany,4,PA
Ashmore,3,IL
East Glenville,4,NY
Bendersville,4,PA
Hialeah Gardens,5,FL
Seagraves,3,TX
Rhome,3,TX
Buckhead,3,GA
Lavonia,3,GA
Haw River,3,NC
Lakemoor,4,IL
Flora,2,IL
Arrowhead Beach,4,NC
Twinsburg Heights,4,OH
Co-Cathedral of St. Joseph (Brooklyn),12,NY
Tenaha,4,TX
Grant Park,3,IL
Montmorency County,5,MI
Westchester,3,FL
Kenly,3,NC
East Randolph,3,NY
Geistown,4,PA
Clemmons,3,NC
Stormstown,3,PA
Harbor Hills,3,OH
Ingold,3,NC
West Newton,3,PA
East Rockaway,4,NY
James City,3,NC
Muscogee County,5,GA
Round Lake,3,IL
Round Lake,3,IL
Nina,2,TX
Old River-Winfree,7,TX
Bloomville,3,OH
Lake Buckhorn,4,OH
Roodhouse,4,IL
Rock Island,3,IL
Berkshire Lakes,5,FL
Christmas,2,FL
Dawsonville,3,GA
New Fairview,3,TX
Skidaway Island,5,GA
Whispering Pines,4,NC
Lakes of the North,5,MI
Cossayuna Lake,6,NY
Houghton County,4,MI
Cheboygan County,5,MI
Mineral Ridge,3,OH
Lake Palmdale,5,CA
Grand Valley State University,5,MI
North Georgia College & State University,7,GA
Mildred Elley,5,NY
Skyline Church,4,CA
Navassa,3,NC
Ohio City,3,OH
Fort Valley,3,GA
