prompt,prompt_len,target
Did It Again,4,1997
Game's Pain,5,2008
Where the Streets Have No Name,7,1987
Promesses,3,2013
Morning Coffee,3,1998
Blondie's Hero,6,1950
Night Visions 5,5,1988
Sabbath Bloody Sabbath,5,1973
Winnie the Pooh and the Honey Tree,8,1977
Su Su Su Super キ・レ・イ,10,1996
¡Corre!,4,2011
Whole night,3,2014
Cruise,2,2012
Love Love Love,4,2011
Smoke Break,3,2015
WAP,2,2020
Legacy,2,2013
Saturnz Barz,5,2017
We All Go Back to Where We Belong,9,2011
Golden Son,3,2015
Heartbroken,3,2007
Light Years,3,2000
Ghost in This House,5,1990
Losin Control,4,2015
You,2,2013
Buzzin',4,2010
Make Love Like a Man,6,1992
Mona Lisa Overdrive,5,2003
Star Over Bethlehem,4,1965
The Perfect Boy,4,2008
Better Than I Used to Be,7,2010
Heaven,2,2011
This D.J,5,1994
Feelings,3,2015
A Cruel Angel's Thesis,7,1995
Cherry Lips,3,2002
Duck Dodgers and the,5,1980
At the Beginning,4,1997
Ooh Wee,3,2003
Vengeance,3,2018
Still in Love with You,6,2015
Kiss Goodnight,4,2012
Pretty Flamingo,3,1966
Animal Behavior,3,1989
Without Me,3,2018
Say You'll Haunt Me,8,2010
Nikes,3,2016
Wishful Drinking,4,2008
Paradise City,3,1989
Love On Your Side,5,1983
Caroline,2,1973
Rocky Handsome,3,2016
Paris Blues,3,1961
Feelin' It,5,1997
Tweety & Sylvester: Feline Fwenzy,11,2010
Killer's Romance,5,1990
Lean Back,3,2004
All Time Low,4,2010
Days of Wild,4,2002
Heartbeat,2,2011
The Whiskey Ain't Workin',9,1991
Finally Found You,4,2012
You Ain't Much Fun,7,1995
Strictly Dishonorable,5,1951
I Lift My Hands,5,2011
Gravity,2,2009
Because of You,4,2005
Southbound,3,2019
Mighty Ursus,4,1962
Slide,2,2019
Four Letter Word,4,2011
Hollywood Divorce,3,2006
Vote 'Em Out,5,2018
I Don't Search I Find,8,2020
Boombayah,4,2016
Make a Little,4,2017
Young Volcanoes,4,2013
Motownphilly,4,1991
Sun Goes Down,4,2015
Polaroid,3,2018
Seven Wonders of the World,6,1956
Came Here to Forget,5,2016
Lift Me Up,4,1999
The World Is Flat: A Brief History of the Twenty-first Century,15,2005
Work Is a Four-Letter Word,8,1968
Exchange,2,2016
Greed,3,2001
(There's A) Fire in the Night,11,1984
(The Angels Wanna Wear My) Red Shoes,10,1977
Lloro Por Ti,5,2008
Madhouse,3,1985
Ude Dil Befikre,7,2016
Living After Midnight,4,1980
This Is Halloween,4,1993
Green Is the Colour,5,1969
5000 Ones,6,2007
Burn the Witch,4,2006
Dear Summer,3,2005
All I've Got to Do,8,1963
Bang Rajan,3,2000
Fireball,3,1971
All You Need Is Love,6,1967
Sgt. Pepper's Lonely Hearts Club Band,10,1967
The Shape of Things,5,2003
I'll Be Doggone,7,1965
Thank You,3,2013
No Me Ames,4,1999
Saturday Night,3,2010
Bruise Pristine,5,1995
It's All About You,7,2010
Alive & Kicking,5,1985
Burn,2,2008
HalloweeNight,4,2009
More Than You'll Ever Know,8,1996
Tea Party,3,2010
Fingertips,3,1963
Artemis Fowl,4,2001
Beat Down,3,2012
Like a Hurricane,4,1977
Ponnu Veetukkaran,7,1999
A Blossom Fell,4,1955
Fantasy,2,2011
The Wife,3,1995
Godless,3,2001
Ghost Circles,3,2001
There Is a Light That Never Goes Out,9,1992
Yuvakudu,5,2000
Walkaway,4,1996
Malibu,3,2017
Angelito,3,2006
Sunshine,2,1999
Mann gegen Mann,4,2006
From Her to Eternity,5,1984
Kurenai,4,1989
The Ambushers,5,1967
Fight for Love,4,2018
Monopoly,3,2019
Sign of a Victory,5,2010
Wait for Life,4,2015
Who Could Win a Rabbit,6,2004
Show & Prove,4,1994
Shimbalaiê,5,2009
Up We Go,4,2014
Gang Up,3,2017
Let Love In,4,2006
The Spy Dad,4,2003
That's What Love Is For,8,1991
Aaron's Party (Come Get It),10,2000
Wet Dreamz,4,2015
Blow Me Away,4,2004
Timelike Infinity,4,1992
I'll Stand by You,7,1994
More Human than Human,5,1995
The Blast,3,2001
Just Like Paradise,4,1987
I Don't Remember,6,2018
Don't Let Me Go,7,2010
Sarada,3,1973
Summer Moved On,4,2000
Somewhere on a Beach,5,2016
Battle of the V-1,7,1958
Blood Red Summer,4,2004
Australia,2,1996
Once Upon a Dream,5,1959
Medicine,2,2014
New Dawn Fades,5,1979
Hamburger Hill,3,1987
Summer Cannibals,5,1996
San Bernadino,5,1970
FAB,2,2016
Tacky,3,2014
The Gravy Train,5,1974
Hana (Hana yori mo Naho - 花よりもなほ),15,2006
Through the Night,4,2017
It's Nice to Have a Mouse Around the House,12,1965
All Down the Line,5,1972
How to Be Dead,5,2004
The Word,3,1965
This House Is Not for Sale,7,2016
The Way I Live,5,2006
Light Me Up,4,2018
Sua Cara,3,2017
The Tale of Tsar Saltan,7,1984
My Wrongs #8245–8249 & 117,19,2002
Conman in Tokyo,5,2000
We've Only Just Begun,8,1970
Classic (Better Than I've Ever Been),11,2007
Remedy,2,2009
The House That Built Me,6,2010
Grace,2,2018
Perfect to Me,4,2018
Blue World,3,1983
Anjathe,4,2008
Brand New Bitch,4,2011
Trading Places,3,2008
Seasons of Wither,4,1974
Slaves & Bulldozers,7,1991
Zim Zimma,4,2012
Fuck It Up,4,2019
Savin' Me,5,2006
The Great Indian Novel,5,1989
Cinema,2,1983
Feel Good Drag,4,2008
I Don't Fuck with You,8,2014
Jesus Walks,3,2004
Bad to the Bone,5,1982
Come On to Me,5,2014
El laberinto de los espíritus,9,2016
Can You See Me?,6,2013
Luv,2,2008
Schrei nach Liebe,5,1993
Raabta,4,2012
My Moment,3,2012
Round and Round,4,2012
It's Called a Heart,7,1985
The Fighting Prince of Donegal,6,1966
Adán y Eva,5,2018
All I've Got to Do,8,1963
Plateau,2,1984
Private,2,2010
All in the Suit That You Wear,8,2003
Hey Negrita,4,1976
Your Type,3,2015
Under My Thumb,4,1966
Teacher Teacher,3,2018
The Paradise Snare,5,1997
Gang Up,3,2017
Whatever It Takes,4,2007
All in Love Is Fair,6,1973
One Word,3,2005
Just Another Victim,4,1993
Mutilated Lips,5,1997
Shame for You,4,2007
Real Girl,3,2007
Someday (I'm Coming Back),9,1992
I Miss You,4,1993
Spit Your Game,4,2006
Sexuality,2,1991
The Tree of Man,5,1955
100 Years Ago,6,1973
Heartbreaker,3,2013
Oh My God,4,2004
War,2,1970
Flavor of Life,4,2007
Body Talk,3,1981
Pussy,3,1998
Home,2,1997
Blind,2,2005
Black Velvet,3,1989
Dead Inside,3,2015
By Your Side,4,2000
After Hours,3,2008
Izo,3,2004
Hell Right,3,2019
Thong Dee Fun Khao,6,2017
Tintenblut,4,2005
Sweet Dreams,3,2009
Vroom,3,2018
"No, It Isn't",7,2005
You Better Run,4,1966
I Feel,3,2019
Dime Piece,3,2009
Craving You,4,2017
The Devil's Advocate,6,1977
Sangria Wine,4,2018
Stuck on a Feeling,5,2014
Whatever Gets You thru the Night,7,1974
The One,3,2017
Particula,4,2017
The Unexpected Guest,4,1999
Magic Touch,3,1988
Euphoria,3,2018
CivilWarLand in Bad Decline,7,1996
No One,3,2019
Every Little Bit Hurts,5,1964
Thotiana,3,2018
The Last Book in the Universe,7,2002
Chikni Chameli,5,2011
Nuttin' to Do,6,1998
The Line,3,2018
Bravado,3,2013
You Said No,4,2003
All These Years,4,1992
You Should See Me in a Crown,8,2018
Back for Good,4,1995
Fantasy,2,2017
Swim Good,3,2011
Three the Hard Way,5,1974
The Gift,3,2006
Good Song,3,2003
Rock With U,4,2008
Never Say Never,4,2009
Fresh Eyes,3,2016
Gay Bar,3,2003
Misty Mountain Hop,4,1971
Anniversary,3,1993
Ong Bak 2: The Beginning,8,2008
Kathleen,2,2014
"Ida B. ...and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",22,2005
Make Me,3,2009
Never Ending Story,4,1984
Stupid Girls,3,2006
Rain or Shine,4,1986
Dirty Paws,3,2012
Messed Up World (F'd Up World),12,2014
Dear Yelena Sergeyevna,7,1988
Daydream,3,1966
Prisoner of Society,5,1998
Tsubomi,4,2007
Belizaire the Cajun,6,1986
Reaper's Gale,5,2007
Towers of London,5,1980
The Trial of Joan of Arc,7,1962
Surogat,4,1961
Freedomland,3,1998
The Life of Larry,5,1995
The Narrows,4,2004
The South,3,2013
War,2,2002
Malone,3,1987
Sugar on the Side,5,2013
Makhna,4,2018
It Goes Like This,5,2013
Boom Boom,3,2017
Universe,2,1997
Boy Like You,4,2010
The Unforgettable Fire,5,1985
Virgin Mary,3,1975
Bag of Money,4,2012
Speak Like a Child,5,1983
Hallelujah,3,2020
I Saved the World Today,6,1999
Smile,2,1999
Missing U,3,2018
Kyoto,2,2013
Mongoloid,4,1977
Graduation,2,2019
Liverpool Revisited,3,2018
The Twelve Days of Dash & Lily,8,2016
I Will Be Here,5,2009
Gibberish,4,2015
Violet,2,1995
Pickin' Wildflowers,6,2004
Double Suicide,3,1969
Krippy Kush,4,2017
The Power,3,1990
American Flyers,3,1985
Home,2,1997
Dance with You (Nachna Tere Naal),11,2003
Kimi no Uta,5,2018
I Love My Chick,5,2006
Runnin' Down a Dream,7,1989
You Don't Know,6,1996
Westerland,3,1988
Kimi no Soba ni Iru yo,10,2017
Last Night at the Alamo,6,1983
Turn On the Lights,5,2012
Hong Kong Godfather,4,1985
Deadly Blessing,3,1981
Around the World (La La La La La),11,2000
Tiada Tajuk,5,2019
Love in the City,5,1953
Mothers Talk,3,1984
Hindle Wakes,5,1952
Big River,3,1995
Frank's Track,5,2016
Throwing It All Away,5,1987
We Got the World,5,2012
Blinded,4,2003
Too Much,3,2018
Don't Go There,6,2010
Hello Kitty,3,2014
Dimension,2,2006
Thank ABBA for the Music,7,1999
The Sun in a Net,6,1963
I'm So Tired,6,2019
I Wanna Feel,4,2014
The Hit,3,2013
All Down the Line,5,1972
Bare-faced Messiah,5,1987
Ambition Without Honor,5,1996
There Is a Light That Never Goes Out,9,1992
You Should Be Mine (The Woo Woo Song),11,1986
End of the Road,5,1992
Home,2,2014
Executioners from Shaolin,6,1977
The Game,3,1987
Show Me the Wonder,5,2013
Fix You,3,2005
Está Rico,3,2018
Night Visions 5,5,1988
Aviation,2,2016
Look at Me Now,5,2011
Down Down Down,4,2011
Downtown,2,2015
L'Oro di Napoli,6,1957
Here,2,2015
Snakes on a Plane (Bring It),10,2006
Less Than an Hour,5,2007
Great,2,1975
Be Okay,3,2014
Mary Jane (All Night Long),8,1995
Grounds for Divorce,5,2008
The Space Merchants,4,1953
Cosmic Love,3,2010
I'll Be Your Everything,7,1990
Anna,2,1987
Bron-Y-Aur Stomp,7,1970
Hangover,3,2011
Monophobia,3,2018
Trigger Mortis,4,2015
Kiss,2,2018
Something for the Weekend,5,1996
Holes in the Floor of Heaven,7,1998
Chaar Kadam,5,2014
Ghoom Taana,6,2004
Jane Says,3,1988
Skin,2,2010
Remote Control,3,1977
Gotta Get Away,4,2014
Never Let You Go,5,2010
The Feeling,3,2012
The Long Absence,4,1961
Cemetery Dance,4,2009
Outside,2,1998
Say OK,3,2007
Rawhead Rex,4,1986
The Tumor,3,2015
Bernadette,3,1967
Summer Knight,3,2002
Yellow River,3,1970
One Day,3,2014
Biology,2,2005
Hometown Glory,3,2007
A Pair of Brown Eyes,6,1985
My Love Is the Shhh!,8,1997
Perfect Moment,3,1997
House on Fire,4,1986
Pretend,3,2014
Front Page,3,1990
The Knoc,4,2002
The Great Hunt,4,1990
Pardonne-moi,6,2002
I Choose You,4,2014
Rivers,2,2015
The Loner,4,1969
Intoxicated,4,2015
The Things That You Do,6,1996
Your Secret Love,4,1996
She Bangs the Drums,6,1989
Searching,2,1997
Hello My Love,4,2019
Running to the Edge of the World,8,2009
Hate You,3,2011
Don't Delete the Kisses,7,2017
Around the Way Girl,5,1990
Mirror in the Bathroom,5,1980
All in Your Name,5,2011
Girl All the Bad Guys Want,7,2002
Afterglow,3,2013
My Life Without Me,5,2003
Alien Adventure,3,2000
None of Your Business,5,1994
Mad Dog and Glory,5,1993
Frozen,2,2007
Relator,3,2009
"Eve, the Apple of My Eye",8,2004
Smooth Operator,3,1989
Quite Miss Home,4,2019
I Found You,4,2018
Mountains,2,1986
Gunahon Ka Devta,6,1990
Who Would Imagine a King,6,1996
The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,15,2014
Por Favor,3,2017
Girls & Boys,4,1986
Champion,2,2011
Back in Brazil,4,2018
The One That You Love,6,1981
Think of You,4,1995
Clumsy,3,2016
Kamikaze,3,2018
Phaedra,3,1962
"Skweeze Me, Pleeze Me",10,1973
Time To Hunt,4,1998
Summer Bunnies,4,1994
The Rain Song,4,1973
California Girls,3,1965
We'll Be Coming Back,7,2012
Walk Me Home,4,1999
Drop That Kitty,4,2015
Watagatapitusberry,6,2010
No Scrubs,4,1999
Everything's Gonna Be Alright,7,2017
Rosalinda,4,2001
Yesterday,2,1981
Make That Cake,4,2019
Working Class Hero,4,1970
Lyra's Oxford,6,2003
You Can't Fix This,7,2013
Uma to Shika,5,2019
Chiquitita,4,1979
Heart in a Cage,5,2006
Mykonos,3,2009
Rome Wasn't Built in a Day,9,2000
Kanave Kalayadhe,6,1999
Mad Head Love,4,2013
Limpido,3,2013
Ring Off,3,2014
Adrian Mole and the Weapons of Mass Destruction,9,2004
Cold Vengeance,3,2011
Corazón Espinado,5,2000
Haqeeqat,5,1985
Les yeux au ciel,5,2017
Girls' Generation,4,1989
The Bachman Books,5,1985
Derby Girl,3,2007
Don't Wait,5,2015
Whatever U Want,4,2009
Germany in Autumn,4,1978
I Started Something I Couldn't Finish,9,1987
Cash Machine,3,2005
You Lay a Whole Lot of Love on Me,10,1993
April Skies,3,1987
Clap Your Hands,4,2010
Suit & Tie,4,2013
One Step Up,4,1988
Us Against the World,5,2008
Last Train to London,5,1979
Every Night,3,1970
We Ride,3,2006
Barocco,3,1976
Scream & Shout,4,2012
Come Walk with Me,5,2013
Doo Wop (That Thing),8,1998
Crazy Horses,3,1972
Next to You,4,2008
Vegetables,2,1967
Amazed,3,1999
Frozen,2,1997
One Day in the Life of Andrei Arsenevich,11,2000
"Alice, Sweet Alice",5,1976
The American Friend,4,1977
Forever,2,1990
My Heart Feels This,5,2014
Buy Me a Rose,5,1999
In My Arms,4,2008
Has Anyone Ever Written Anything for You?,9,1986
Trains to Brazil,4,2005
Speaking Parts,3,1989
Looney Tunes Golden Collection: Volume 5,10,2007
Come Thru,3,2019
Shonichi – Wan Raek,8,2018
Superlove,3,2012
Toss a Coin to Your Witcher,7,2020
The Love Is Over,5,2018
The Clairvoyant (Live in 1988),14,1988
Don't Shoot,5,2014
Chains of Love,4,1988
Words I Never Said,5,2011
Le Miracle des loups (Blood on his Sword),12,1961
The Terminal Man,4,1972
Slave to the Wage,5,2000
Boy,2,2017
Left of Boom: How a Young CIA Case Officer Penetrated the Taliban and Al-Qaeda,20,2016
Everywhere I Go,4,2009
Wasting Time,4,1996
Santa Monica,3,2005
Ju-on: The Curse,7,2000
Flames,3,2019
Stay the Night,4,2013
Downtown,2,2015
Aegan,3,2008
Everyday,2,2018
L'Auberge espagnole,6,2002
Unbreakable,3,2015
Better Than Chocolate,4,1999
Look Alive,3,2018
Love in the Middle of a Firefight,9,2014
"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",22,2016
Disco Duck,3,1976
Yeh Yeh Yeh,4,2003
Dark Visions,3,1988
Yeah Boy,3,2016
Summer in February,4,2013
Niki FM,4,2005
Limit to Your Love,5,2010
Crazy,2,1987
Pearly-Dewdrops' Drops,8,1984
Shahenshah,4,1988
Sub pielea mea,5,2016
O' people of my country,7,1963
I'd Die Without You,7,1992
Mr. Wendal,5,1992
Dessine-moi un mouton,8,2000
Suriya Paarvai,5,1999
I'll Think Of A Reason Later,9,1998
These Days,3,2018
It's Nice to Have a Mouse Around the House,12,1965
Big Shit Poppin' (Do It),10,2007
The Coma,3,2004
Work That,3,2007
"Lights"" / ""Boy with Luv",8,2019
"The Stars, Like Dust",6,1951
Phir Bhi Tumko Chaahunga,9,2017
Open All Night,4,1982
Obsessions,3,2002
My Boo,3,2004
Veronica,2,1989
Nikle Currant,5,2018
Fallen,2,2010
Deadly Illusion,3,1987
Fatal Instinct,3,1993
Kimi no Machi Made,7,2004
Fool to Cry,4,1976
The Wedding of Lilli Marlene,6,1953
You Make It Real,5,2008
Stay,2,2011
Touch,2,2015
Party Shaker,3,2012
2-4-6-8 Motorway,10,1977
Hey Young World,4,1989
Feelin' Alright,5,1999
Beautiful Life,3,2018
Recovering,3,2016
The Meaning of Peace,5,2001
Tres Delinquentes,5,1996
Every Little Thing,4,1964
Hood Took Me Under,5,1992
Looks Like We Made It,6,1977
Krylya,3,2017
Desde Esa Noche,4,2016
Neva Get Enuf,6,2002
Dreamland,3,2019
Giants,2,2017
You Are Not Alone,5,1999
Lords of Summer,5,2014
Object of My Desire,5,1985
Jump n' Shout,5,1999
Melting Pot,3,1969
Outta Nowhere,4,2013
I Didn't Want to Need You,9,1990
Cold Vengeance,3,2011
Better Than I Used to Be,7,2010
Husband and Lovers,4,1991
Let Go for Tonight,5,2014
You Can Cry,4,2018
Under,2,2009
Owata,3,2011
When We Were Young,5,2011
Hide Away,3,2015
Severely,3,2012
Run,2,2011
You Know What It Is,6,2007
The Mutants,4,1998
Refried Dreams,4,1995
Hold Back the River,5,1990
Witness,2,2001
When You Awake,4,1969
Gentleman,3,2013
Bendita Tu Luz,5,2006
Dark Visions,3,1988
Top Banana,3,1954
Take a Giant Step,5,1966
Bal Bramhachari,5,1996
Angel,2,1998
Don't!,5,2005
The Globe,3,1991
Take Me to the Hospital,6,2009
I'm Real,5,2001
Heaven,2,2013
Hats Off to the Bull,6,2012
In High Places,4,1987
X Offender,4,1976
Corazón Espinado,5,2000
The Best Man,4,1964
Wise Blood,3,1952
House of 1000 Corpses,10,2001
Shock Me,3,2015
Never Say Never,4,2000
My Main,3,2014
It's Too Late,6,2004
The Dean and I,5,1973
Renaissance,2,1994
Land of a Thousand Words,6,2006
Ude Dil Befikre,7,2016
Tales from Jabba's Palace,8,1995
G.O.D. Pt. III,10,1997
Greed,3,2001
Let's Impeach the President,8,2006
It's Alright,5,1993
Mother Knows Best,4,2010
Waitin' on a Sunny Day,8,2003
Almost Blue,3,1982
Pullin' Me Back,6,2006
Wasted,3,2018
White America,3,2002
Pimp Juice,4,2003
Ready for the Weekend,5,2009
Run to the Hills,5,1982
Heart in a Cage,5,2006
The Glenn Miller Story,5,1954
I Will Love Again,5,2000
This Is How We Roll,6,2014
Told You So,4,2017
Preaching to the Perverted,7,1997
Sure,2,1994
Prop Me Up Beside the Jukebox (If I Die),13,1993
Feel No Pain,4,1992
Looney Tunes Golden Collection: Volume 1,10,2003
Big Poppa,4,1994
House II: The Second Story,7,1987
Before I Let You Go,6,1994
I Am Blessed,4,1995
Escape,2,2002
When Doves Cry,5,1984
Word Up!,4,1986
Revenge of the Worthless,6,2016
Doctor Sleep,3,2013
Your Love,3,2018
The One That You Love,6,1981
Dinata,3,1999
Bait a Hook,4,2011
Live Forever,3,2019
Spider's Web,5,2006
Get in the Ring,5,1991
Tan Sólo Tú,4,2011
What About Bob?,5,1991
Cygnus X-1,6,1977
Monkey Man,3,1969
The Long Run,4,1979
Warum?,3,1997
Kaneez,3,1965
Get Her Back,4,2014
Raunchy,4,1957
Raf,2,2017
South of the Border,5,2019
The Lakes,3,2021
Screaming Bloody Murder,5,2011
Highway 61 Revisited,6,1965
Question,2,1970
Buy & Cell,4,1988
7 Rings,3,2019
Free as a Bird,5,1967
Raging,3,2016
Sivakasi,4,2005
Operation Red Jericho,4,2005
Every Time,3,1998
"Nefertiti, figlia del sole",8,1995
E Talking,3,2005
Maj Rati Keteki,6,2017
Feelin' Alright,5,1999
Cirrus Minor,4,1969
Brooklyn Zoo,3,1995
Asso,3,1981
Break the Night with Colour,6,2006
Sing,2,2001
Are You Ready to Fly,6,1992
Ding Dong Song,4,2004
Video Phone,3,2009
Everything,2,2018
Mentirosa,4,1990
Bed,2,2018
Ramenez la coupe à la maison,8,2018
Heart Of Lothian,5,1985
So Excited,3,2006
God Control,3,2019
Amazing,2,2007
the Hidden Side of Everything,6,2005
Hey Jupiter,3,1996
Endless Summer Nights,4,1988
Forever After All,4,2020
5-1-5-0,8,2012
Twist in My Sobriety,7,1988
Pipes of Peace,4,1983
Bonfire Heart,4,2013
It Might Be Time,5,2019
Miami Connection,3,1988
Happenstance,4,2000
Mixed Emotions,3,1989
The Train,3,2006
Ambition Without Honor,5,1996
Always and Forever,4,1977
Malcolm X: A Life of Reinvention,9,2011
Diary of a Nudist,6,1961
Stir,2,1980
Teach Me How to Dougie,7,2010
Liquid Dreams,3,2000
Sujon Sokhi,5,1975
"Honey baby, Honey baby",6,1974
Don't Stop the Party,7,2012
Low Lights,3,2016
A Hard Day's Night,7,1964
Sundown,3,1974
King of the Coral Sea,6,1954
Hold Me for a While,6,2000
Kruna,4,2019
Tempted,3,2001
Got the Feelin',6,1998
Waiting,2,2018
Crossworlds,3,1996
Down with the Clique,5,1995
Man on Mars,4,2011
Butch and Sundance: The Early Days,8,1979
Porn Star Dancing,4,2010
Ordinary Girl,3,2010
Nothing,2,2010
I'd Die Without You,7,1992
Waitin' on a Woman,7,2008
In the Name of Love,6,2015
To Cut a Long Story Short,7,1980
Connection,2,2018
Salt Shaker,3,2003
Move That Body,4,2010
Say Something,3,2009
The Blood Crows,4,2013
Into the Forest,4,2015
Always Look on the Bright Side of Life,9,1979
I Will Follow You,5,2010
Viva Forever,3,1998
Gravel Pit,3,2000
Age of Reason,4,1988
Hands Up,3,2020
The Hit,3,2013
Bouncin' Back (Bumpin' Me Against the Wall),15,2001
Sometimes I Cry,4,2010
Ugh!,3,2015
Afterglow,3,2013
Adam's Woman,5,1970
Aadyathe Kanmani,6,1995
Leave in Silence,4,1982
The French Detective,4,1975
Prison of Secrets,4,1997
Young'n (Holla Back),9,2002
1st of tha Month,6,1995
Fuck Them All,4,2005
Add Some Music to Your Day,7,1970
Be the Man,4,1997
Krazy,3,2008
How Soon Is Now?,6,1985
I'm Carrying,5,1978
Super Gut,3,1994
London's Burning,5,1977
Don't Know What to Tell Ya,9,2003
Whom Shall I Fear[God of Angel Armies],11,2012
XO Tour Llif3,6,2017
Pyjamarama,4,1973
Sexy Love,3,2006
Three Days,3,1990
Fly,2,2004
Good to My Baby,5,1965
Someone to Love Me (Naked),8,2011
"Woman, Woman",4,1967
How to Be a Heartbreaker,7,2012
Moderation,3,2019
Quiet Life,3,1981
I've Been Loving You,7,1968
All That,3,2015
Drinkee,4,2015
Looney Tunes Golden Collection: Volume 4,10,2006
Come On Get Higher,5,2008
I Will Be Here,5,2009
On,2,2020
Planets of the Universe,5,2001
Never Alone,3,2018
Rush,2,2017
Everybody Hurts,3,1993
Love Me Harder,4,2014
Country Shit,3,2010
Change Clothes,3,2003
Can't Dance,5,2018
Gold (Stupid Love),6,2018
Who Killed Dr Bogle and Mrs Chandler?,10,2006
Once Around,3,1991
Rock My Heart,4,1994
Never Ever,3,1997
Ooh Wee,3,2003
Shapes of Things,4,1966
I Wish,3,2013
Young Blood,3,2013
Ocean Avenue,3,2003
Two Can Play That Game,6,1994
Tsunami,3,2013
Love Crime,3,2015
Udhavikku Varalaamaa,8,1998
Thriller,2,1983
Violence,2,2019
Anjathe,4,2008
Burn It Up,4,2017
Tales from Jabba's Palace,8,1995
Flowers in the Window,5,2002
That Girl,3,1981
Safari,2,2016
All of a Sudden,5,1996
I Like It Like That,6,2011
W-B-X (W-Boiled Extreme),13,2009
Marvin & Chardonnay,4,2011
I Know,3,2007
The Master and His Emissary,8,2009
Harmful Insect,3,2002
Cannonball,3,1993
Touch the Sky,4,2006
I Got Stung,5,1958
Snoop Dogg (What's My Name Pt. 2),15,2000
Many Waters,3,1986
Putting Holes in Happiness,5,2007
You Must Be Joking!,7,1965
1-2-3,6,1988
Next Plane Out,4,1995
Coca Cola Tu,4,2018
(You're My) Dream Come True,10,1962
Hands,2,2017
Yesterday's Hero,5,1975
Love over Gold,4,1982
Free Money,3,1998
Ricky's Hand,5,1980
Circus of Fear,4,1966
Three Outlaw Samurai,4,1964
The Light,3,2000
The Comet Song,4,2010
The Mad Adventures of Rabbi Jacob,7,1973
The Kids Aren't Alright,7,2014
Mad as a Mars Hare,6,1963
You've Got a Way,7,1999
(The Case of Natalee Holloway),9,2007
Phendula,4,2013
Middle Child,3,2019
I Fall to Pieces,5,1961
1Q84,5,2009
CivilWarLand in Bad Decline,7,1996
The Contract,3,1978
No Money,3,2016
I Can't Go On,7,2017
"Honey, We Shrunk Ourselves",8,1997
Amber,2,2002
Text Me Merry Christmas,5,2014
Wichita Lineman,5,1968
Run,2,2014
All That's Left,6,2003
Sunsets,3,2004
Let It Bleed,5,1969
Win The Race,4,2001
7 Seconds,3,1994
Personal Affair,3,1953
Leave in Silence,4,1982
(Dowd Report),6,1989
The Way I Are (Dance with Somebody),10,2017
My Love,3,2012
Cast a Giant Shadow,5,1966
Assassin's Quest,5,1997
House on Fire,4,2018
Call Me,3,2017
Beauty in the World,5,2010
Let's Pretend We're Married,10,1983
Man in the Mirror,5,1988
Escape with Me,4,2017
Baby Did a Bad Bad Thing,7,1995
Good Thing,3,2019
The Inheritance of Loss,5,2006
Sure Shot,3,1994
Guest House Paradiso,4,1999
Here,2,2015
Butterfly,2,2000
Tik Tik Tik,4,2018
The Devil's Advocate,6,1977
Breakin' My Heart (Pretty Brown Eyes),11,1991
Bigger than Us,4,2019
Fire & Blood,4,2018
Tintenblut,4,2005
Ya Rayah /يا رايح,8,1997
God Only Knows,4,2019
Kiss A Girl,4,2009
Bebe,3,2019
One Way Pendulum,5,1965
Ordinary Day,3,2002
Desert God,3,2014
Let You Down,4,2017
Got to Be Certain,5,1988
We Will Become Silhouettes,6,2005
The Pop Kids,4,2016
The Queen and I,5,2006
China Corsair,3,1951
I Send a Message,5,1984
(If You Must):,6,2004
Two Hearts,3,1988
You Little Beauty,4,2019
"Signed, Sealed, Delivered (I'm Yours)",12,1970
Rain,2,2017
The Sea Shall Not Have Them,7,1954
Beanstalk Bunny,4,1955
Sakura no Hanabiratachi,8,2006
Courageous Love,4,2017
I Don't Care,6,2008
I Think About You,5,1996
Can't Get This Stuff No More,9,1997
Marry Me,3,2013
I'll Be There for You,8,1989
The Magic Garden of Stanley Sweetheart,8,1970
Run,2,2001
Gwendy's Button Box,8,2017
Letitgo,4,1994
I Don't Believe You (She Acts Like We Never Have Met),16,1964
Billion Lights,4,2013
The 13th,6,1996
Blue Moon,3,2014
Underwater,3,2018
Feel Good Hit of the Summer,7,2000
My Moment,3,2012
Substitution,2,2009
Only Love,3,2015
Reminiscing,4,2001
Don't Turn Off the Lights,8,2002
Parasite,3,1974
The Circus,3,1987
A Pair of Brown Eyes,6,1985
Wal-Mart: The High Cost of Low Price,11,2005
No Panties,4,2002
(AKA: Playgirl After Dark (US),11,1961
Gramam,3,2014
Iron Ladies of Liberia,5,2007
Do Somethin',5,2005
The Last Tycoons: The Secret History of Lazard Frères & Co,17,2007
Every Time I Hear That Song,7,2017
The Hand That Feeds,5,2005
"Cheater, Cheater",6,2008
If I Could Teach the World,7,1997
Bang Bang (My Baby Shot Me Down),10,1966
Don't You Worry 'bout a Thing,10,1974
That's Nasty,5,2004
I Won't Let You Go,8,2011
Loverboy,3,1984
Se Puede Amar,4,2016
Days of Pearly Spencer,6,1967
Send It,3,2016
Please Don't Eat the Daisies,9,1960
Book of Vile Darkness,5,2002
Titan,2,1997
Aiii Shot The DJ,6,2001
Don't Call Me Baby,7,1988
Hussar Ballad,5,1963
