prompt,prompt_len,target
"Gruffydd II ap Madog, Lord of Dinas Bran",13,1236
"Isabella of Castile, Queen of Aragon",8,1283
Richard von Volkmann,5,1830
Johannes Diodato,5,1640
Leonard Plukenet,5,1641
Li Shanchang,4,1314
Domenico Scarlatti,6,1685
Wilhelm Körner,4,1839
"Frederick II, Duke of Austria",7,1211
Nicolas Cop,3,1501
Solomon,2,1053
Markus Wolf,3,1923
Bernhard von Kraiburg,5,1412
Wilfried Dietrich,4,1933
Abd al-Karīm ibn Hawāzin Qushayri,14,986
Louise Hollandine of the Palatinate,9,1622
Pietro Gherardesca,5,1080
Jakob Miller,3,1550
Domenico Serra,4,1286
"Henry III, Duke of Głogów",9,1251
Adela of Meissen,6,1101
Ivan the Young,4,1458
Ota III. starší z Bergova,10,1356
Franz Ferdinand von Rummel,6,1642
Max Rubner,4,1854
Friedrich Hoffmann,3,1660
Philipp von Hörnigk,6,1640
August Carl Eduard Baldamus,6,1812
Gunilla Bielke,5,1568
Margaret Dreier Robins,5,1868
Qutb ad-Din Haydar,9,1150
Annibale I Bentivoglio,9,1413
"John de Mowbray, 1st Earl of Nottingham",12,1365
Giordano d'Anglano,7,1201
"Wenceslaus II, Duke of Opava-Ratibor",14,1405
Antonio da Correggio,5,1489
"Anna de' Medici, Archduchess of Austria",11,1616
Philipp Heinrich Erlebach,5,1657
Conrad I of Germany,5,881
Bernardo Carnesecchi,7,1398
Michael de Monymusk,6,1301
萧景先,4,438
Thomas Hoccleve,5,1369
"William de Moravia, 3rd Earl of Sutherland",12,1286
"Infante John, Duke of Valencia de Campos",10,1349
"Raymond I, Count of Pallars and Ribagorza",13,860
Marwan I,4,623
Johann Friedrich Karl von Ostein,7,1689
Geoffrey de Langley,4,1223
Ingerman of Hesbaye,6,750
Memnon of Rhodes,5,-380
Domenico Maria Novara da Ferrara,8,1454
Gao Mi,3,428
Jean-Jacques Keller,5,1635
Ludewig Wittmack,6,1839
Orlando Bonsignori,5,1201
Frederick Traugott Pursh,7,1774
Frédéric Bastiat,5,1801
John Lewis,3,1940
Nicolas de Gonesse,6,1364
Mafalda of Portugal,5,1197
"John III, Count of Auxerre",8,1318
"Roger de Breteuil, 2nd Earl of Hereford",13,1051
Josef ben Meir ibn Zabara,8,1140
Vijay Tendulkar,5,1928
Hendrik van Cuijk,6,1320
Caspar Friedrich Wolff,5,1734
Chen Jiao,3,170
Bartolomeo di Breganze,8,1200
Reginald of Piperno,6,1230
Nicholas de Moffat,4,1201
"Godfrey III, Count of Louvain",8,1142
Arnold II,3,1150
Gerhard I. von Schauenburg,8,1297
Christian Eduard Langethal,5,1806
Jiade-diji,6,1099
Senta Wengraf,5,1924
Joseph Leutgeb,5,1732
"Casimir I, Duke of Pomerania",9,1124
Nicholas of Autrecourt,6,1299
Johannes Sinapius,5,1657
Ferenc Csaholy,6,1496
"Berengaria of Castile, Lady of Guadalajara",10,1253
Clarence Kingsbury,4,1882
Gianni Schicchi de' Cavalcanti,10,1250
Florens-Louis Heidsieck,8,1749
Clitomachus,4,-187
Augustin Keller,4,1754
Wilhelm Eugen Ludwig Ferdinand von Rohr,7,1782
"Herman II, Margrave of Baden",8,1060
Christoph Kersten,4,1733
Ercole de' Roberti,7,1450
Nicolas Cleynaerts,6,1493
Jordan of Hauteville,5,1060
Herta Oberheuser,6,1911
Bartholomäus Kistler,8,1450
Ephrem the Syrian,5,306
Agustín Roberto Radrizzani,9,1944
Cosma Orsini,5,1420
Zhang Yanyuan,4,810
King Ping of Zhou,5,-750
Carl von Decker,4,1784
"Gruffydd II ap Madog, Lord of Dinas Bran",13,1236
George I of Great Britain,6,1660
Theudebert I,5,504
"Nicholas Audley, 3rd Baron Audley",11,1328
Alfonso Sanches,4,1289
Elizabeth of Russia,4,1709
Carl Theodore Liebermann,5,1842
Augustin Bader,4,1495
Prospero Alpini,5,1553
Gerhard von Zezschwitz,7,1825
Frederick Augustus II of Saxony,6,1797
Thomas Cranmer,4,1489
Werner von Falkenstein,5,1355
Maurice of the Palatinate,7,1620
Yao Chang,3,331
Pier Maria I de' Rossi,7,1374
Jean II,3,1050
Giovanni Benedetto Platti,5,1697
Christopher of Werle,5,1400
"Alice de Toeni, Countess of Warwick",9,1284
"Eckard II, Margrave of Meissen",10,985
Fritz Reuter,3,1810
Xiao Rui,3,476
Heinrich Decimator,5,1555
"Otto III, Duke of Bavaria",7,1261
"Infanta Pilar, Duchess of Badajoz",9,1936
Louis Harms,3,1808
Tuoba Luguan,5,250
Christian Weise,3,1642
Hans Rudolf von Bischoffwerder,8,1741
Ashikaga Yoshimochi,7,1386
Nelsan Ellis,5,1977
Hilde Hildebrand,4,1897
Karl Friedrich Mohr,4,1806
Li Baiyao,4,564
Jean d'Orbais,6,1175
Max von Forckenbeck,6,1821
Ivory Joe Hunter,4,1914
Michael Shishman of Bulgaria,6,1280
Hugo Borchardt,5,1844
Jean-Pierre Médaille,6,1610
"George Christian, Landgrave of Hesse-Homburg",11,1626
"Henry II, Duke of Lorraine",7,1563
Humbeline of Jully,7,1092
Ludolf von Krehl,6,1861
Ludwig VII von Rieneck,6,1250
"Henry V, Duke of Mecklenburg",7,1479
"Albert Azzo II, Margrave of Milan",10,1009
Franz Xaver Eder,5,1925
"James Hamilton, 5th Duke of Hamilton",10,1703
"Karl Frederick, Prince of Anhalt-Bernburg",11,1668
Philippe Néricault Destouches,7,1680
Farid-ud-din Ganj Shakar,11,1178
Gregory of Nin,4,900
"Elizabeth Lucretia, Duchess of Cieszyn",10,1599
Yi Yang,3,974
John Austin,3,1790
Gao Qiong,4,935
Basilius Besler,5,1561
Wu Yuanheng,4,758
"Roger Mortimer, 4th Earl of March",10,1374
August Friedrich Christian Vilmar,6,1800
Gottlob Benedikt von Schirach,8,1743
Johann Christian Woyzeck,7,1780
Duke Constantine Petrovich of Oldenburg,7,1850
Balthasar of Żagań,8,1415
Marquis Yi of Zeng,6,-475
Julius Tafel,3,1862
Victor Amadeus II of Sardinia,6,1666
Eddie Cochran,3,1938
Carlo I Malatesta,6,1368
Franz Volkmar Reinhard,5,1753
"Infante Peter, Count of Alburquerque",10,1406
Hans Böblinger,5,1410
Hugh IV of Cyprus,5,1294
Khadijah of the Maldives,7,1350
Friedrich Georg Pape,4,1766
Philip Simonsson,4,1185
楊秉,3,92
Friedrich Leybold,4,1827
Jean de Beaumetz,5,1335
Johann Kessler,3,1502
"Conrad I, Count of Luxembourg",7,1040
Piero Valeriano Bolzani,7,1477
Antonio da Ponte,4,1512
Desiderius,4,710
Nikolaus Krage,5,1500
Bianca Maria Sforza,5,1472
Philipp August Böckh,6,1785
Xu Zhixùn,5,895
Arlene Harris,4,1896
Antoine Francisque,4,1570
Erling Steinvegg,6,1150
Roger of Worcester,4,1134
Wilhelm Lorenz,3,1886
Karl Staaff,4,1860
"Pierre de Ruel, marquis de Beurnonville",12,1752
Stan Getz,4,1927
Erich Raeder,4,1876
"Albrecht, Duke of Württemberg",8,1865
Sima Qian,4,-145
Robrecht IV van der Marck,8,1512
Franz Halder,4,1884
Günter Guillaume,4,1927
"Hans Ernst Karl, Graf von Zieten",9,1770
"John de Beauchamp, 1st Baron Beauchamp",10,1339
Giovanni Gabrieli,5,1557
"Ralph de Neville, 1st Earl of Westmorland",13,1364
Ante Bilobrk,5,1919
Wolfgang Borchert,5,1921
Julius Rudolph Theodor Vogel,5,1812
Michel Pécheux,5,1911
John Cabot,3,1450
Georg Albert Lücke,5,1829
Hovhannes Draskhanakerttsi,11,845
Alexander Suvorov,5,1730
Fritz London,3,1900
Fernão Mendes Pinto,5,1509
Elvira Gonçalves de Sousa,6,1140
Pierre Duèze,4,1250
August Gottlieb Meißner,6,1753
Nicholas Bayard,3,1644
Thomas Murner,5,1475
William Dobson,3,1610
"Pierre de Bourdeille, seigneur de Brantôme",11,1540
Pompeo Cesura,5,1500
Anastasios II,5,700
Hermann Knoblauch,3,1820
"William I, Marquess of Montferrat",10,900
Dunru Zhu,4,1081
Michael Ranft,4,1700
Philip Christoph von Königsmarck,6,1665
Al-Baghawi,6,1041
Juan Pablo Bonet,5,1579
Kong Li,3,-532
Johann Christian Brandes,5,1735
Bernhard Dernburg,5,1865
Timotheus,4,-400
Franz Albert Schultz,4,1692
"Gilbert Talbot, 7th Earl of Shrewsbury",10,1552
Margaret of Limbourg,5,1135
Ole Rømer,4,1644
Princess Charlotte Sophie of Saxe-Coburg-Saalfeld,13,1731
Richard Brakenburgh,5,1650
Al-Qadir,5,947
Feodor Koshka,6,1350
Johann Friedrich Ernst Albrecht,5,1752
Ali ibn Yusuf,4,1083
Franz Passow,4,1786
Nikephoros Palaiologos,7,1001
Luigi Vanvitelli,5,1700
John the Deacon,4,940
Peter Dorohostajski,7,1569
Franciscus Titelmans,5,1502
Richard I of England,5,1157
Goswin von Anchin,6,1085
Hugh II of Chalon-Arlay,9,1334
Henry of Sandomierz,6,1130
Joseph of Freising,5,700
Heinrich Hermann Freytag,5,1759
"William VIII, Marquess of Montferrat",10,1420
Charlotte Buff,3,1753
Vincent Madelgarius,6,607
Alvise Vivarini,5,1445
Helena of Hungary,4,1155
William Petty,3,1623
"Edward Seymour, 1st Duke of Somerset",10,1506
Willi Stoph,4,1914
Ludwig von Vincke,5,1774
William Boyce,3,1711
Constance,3,1154
Grimoald III of Benevento,8,701
Abdurrahman Abdi Arnavut,9,1616
Baldassarre Lanci,6,1510
"Baldwin II, Count of Boulogne",7,1000
Francisco Galcerán de Lloris y de Borja,11,1470
Geoffrey de Neville,4,1150
Philippe Chinard,4,1205
Guy II de la Roche,6,1279
Adela of France,5,1009
Francesco Laurana,4,1430
Otto II. von Wolfskeel,8,1300
Gwon Yul,5,1537
Pierre Rossignon,5,1222
Georg Danzer,4,1946
Zenta Mauriņa,5,1897
Jacopo Avanzo,5,1350
François Truffaut,5,1932
Cui You,4,550
Robert de Courtenay-Champignelles,10,1251
Andrew of Crete,4,700
Samuel Kleinschmidt,5,1814
Stephen III of Moldavia,6,1433
Eanbald II,5,750
Álvaro Herrameliz,6,900
"Augustus, Prince of Anhalt-Plötzkau",13,1575
Gu Kuang,4,725
Andreas Freyhub,4,1526
Igor Stravinsky,5,1882
Liu Kui,3,981
Edward Seymour,3,1539
Eusebio Kino,5,1645
Princess Linxian,4,1052
Archduchess Anna of Austria,7,1528
"Renauld II, Count of Nevers",9,1055
Li Zhichang,5,1193
Stefano di Ceccano,5,1180
"Ambrose Dudley, 3rd Earl of Warwick",11,1520
Henry IV,3,1050
Rinaldo Orsini,5,1402
Anna Katharina Schönkopf,5,1746
Peter von Schleinitz,6,1400
William Chillenden,4,1200
Johann Freitag von Loringhoven,7,1430
Ibn Abī Shaiba,6,776
Oswald von Wolkenstein,7,1377
Paolo Uccello,5,1397
Louis III of Naples,5,1403
"Robert VII, Lord of Béthune",9,1200
Enrique de Castilla,4,1288
Yuan Xie,3,1144
Eutychius of Constantinople,7,512
Louis the Pious,5,778
Louise Diane d'Orléans,6,1716
Emperor Zhezong of Song,7,1076
Benigna Marie of Reuss-Ebersdorf,11,1695
Dorothea Friederike of Brandenburg-Ansbach,11,1676
"John Adolph, Duke of Schleswig-Holstein-Sonderburg-Norburg",15,1576
Georg Bernhard Bilfinger,5,1693
Richard Glover,3,1712
"Frederick Casimir, Count of Hanau-Lichtenberg",13,1623
Wilhelm Hasenclever,5,1834
Oskar Fischer,4,1923
Aed mac Conchbair Mac Aodhagáin,12,1330
"Nicholas de Segrave, 1st Baron Segrave",12,1201
Shah Waliullah,4,1703
Eduard Sachau,5,1845
Fantinus,4,927
"Henry I, Count of Bar",7,1158
Heinrich Faber,3,1490
Francesco Fontebasso,5,1707
John II of Trebizond,7,1262
Henry VIII of Legnica,7,1355
Pir Sultan Abdal,5,1480
"Andrew II, Baron of Vitré",8,1200
Étienne Barbazan,4,1696
Ilse Steppat,6,1917
Daniel II.,4,1200
Gottfried von Strassburg,7,1180
Lu Xun,3,183
Beato Giacomo da Ulma,7,1407
Eduard Schönfeld,5,1828
"Ursula of Brandenburg, Duchess of Münsterberg-Oels",12,1450
Robert Siodmak,5,1900
Weng Yanshen,6,1079
Eberhard I,5,973
Alan J. Pakula,6,1928
Bernardo Carnesecchi,7,1398
Jean Nicot,4,1530
Zhao Yun,3,168
Charles I of Württemberg,6,1823
Georg Arnold Heise,5,1778
Matti Pietikäinen,6,1927
Ulrich,2,1100
David Altenstetter,6,1547
William Stanley,3,1435
Henry of Castile,4,1377
Robert Rogers,3,1731
Adriaen van Wesel,7,1417
"John Howard, 1st Duke of Norfolk",10,1421
Johannes Knolleisen,5,1450
Libius Severus,4,420
Emperor Ming of Western Liang,6,542
Jeremiah Clarke,3,1674
Philipp Krementz,5,1819
Julius Jacob von Haynau,6,1786
Ren Neiming,4,865
Ludwig von Helmstatt,5,1435
Len Wein,3,1948
Khalid ibn Sa`id,7,600
Matthias Martinius,4,1572
"Blanche of Castile, Infanta of Portugal",10,1319
Liu Chen,3,201
Scipione Borghese,6,1577
Juan Luna,3,1857
Magnús góði Guðmundarson,9,1172
"Henry de Hastings, 1st Baron Hastings",10,1235
Albrecht Ritschl,6,1822
Václav Havel,4,1936
Nagase Tomirō,6,1863
Edward le Despenser,5,1310
Philip of Majorca,5,1288
Andrea Cesalpino,5,1524
Bernard of Vienne,4,778
Louis Philippe de Bombelles,6,1780
Lưu Phương,3,550
Andreas Steinhuber,5,1825
Hugo Eterianus,5,1115
Abdur Rahman Khan,5,1844
Francis Drake,3,1540
Emile Nau,3,1812
Guy of Charpigny,6,1201
Marquard Gude,5,1635
"William Fitz Allan, Lord of Oswestry",10,1105
Jens Holgersen Ulfstand,7,1450
Prince Moritz of Saxe-Altenburg,9,1829
Richard of Ilchester,5,1150
Llywelyn Bren,6,1267
Fátima de Madrid,5,950
Parveen Shakir,5,1952
Bonifacius Colyn,7,1533
Albrecht II.,5,1235
Johannes Knuß,5,1400
Heinrich Jacob Aldenrath,5,1775
"Leopold III, Duke of Anhalt-Dessau",11,1740
Carlo Bonelli,4,1612
"Simon V, Count of Lippe",8,1471
Philip William Otterbein,5,1726
Richard d’Argentine,5,1200
Gerhard Fieseler,5,1896
Eduard Joseph d'Alton,8,1772
Jacobus a Voragine,6,1250
Gerard Soest,4,1600
Marie of Brabant,4,1325
Leonardo Fioravanti,5,1517
Rudolf of Rheinfelden,6,1025
Saul Alinsky,4,1909
Isaac ben Samuel,4,1115
Ernst Karl Friedrich Wunderlich,6,1783
Beatrice de Frangepan,6,1480
Margrave Andrew of Burgau,7,1558
"Nicholas I, Duke of Lorraine",7,1448
Alfonso III of Asturias,5,852
Patriarch Raphael I of Constantinople,7,1450
Eduard Friedrich Wilhelm Pflüger,8,1823
Petrus Riga,4,1140
Sima Yi,4,179
Maslama ibn Mukhallad al-Ansari,11,601
Gáspár Bekes,7,1520
Martino da Como,5,1430
Elizabeth de Burgh,4,1284
"George Gustavus, Count Palatine of Veldenz",11,1564
"Thomas de Mowbray, 1st Duke of Norfolk",12,1366
Johannes Mentelin,5,1410
"Ralph, Count of Soissons",7,1150
"William I, Count of Burgundy",7,1020
Jean-François de la Trémoille,9,1465
Paschal I,4,775
Heinrich von Frauenberg,5,1257
Konstantin Rokossovsky,7,1896
Ludwig Hilberseimer,6,1885
Otto of Freising,5,1109
Saint Mechtilde,4,1241
Sibylle of Jülich-Cleves-Berg,11,1557
Jean-Honoré Fragonard,8,1732
Alberto Sterz,4,1350
George Tobias,3,1901
Count Palatine Joseph Charles of Sulzbach,9,1694
Li Qian,3,457
"Rutger II, Count of Cleves",9,1050
Rudolf of Mecklenburg-Stargard,8,1400
Geoffrey II of Villehardouin,7,1195
Zhao E,3,1110
Seocheon,4,250
Franklin Delano Roosevelt,4,1882
孔元措,4,1182
Guntram,4,532
Andrew Johnson,3,1808
Edward Hall,3,1497
Cristóvão Falcão,6,1512
Asclepiades of Bithynia,9,-120
Romée de Villeneuve,5,1170
"Ludwig, Prince of Hohenlohe-Langenburg",11,1696
Ma Su,3,190
Hermann I. von Hessen,6,1301
Li Kui,3,815
Papias of Hierapolis,7,70
Richard Assmann,4,1845
Judah Halevi,5,1079
Axel Freiherr von dem Bussche-Streithorst,12,1919
John Rocque,4,1709
Grimoald the Elder,6,615
Habib bin Mesleme,6,617
Bernhard Bogentanz,5,1494
Lucas Maius,4,1522
Henry II of England,5,1133
Baldwin IV of Jerusalem,5,1161
Svatopluk I,6,840
Alfred of Beverley,4,1050
Andreas Crappius,5,1542
Gottfried Heinsius,5,1709
Gilles Brisebarre,5,1150
"Gerhard, Count of Mark",6,1378
"Robert Spencer, 1st Baron Spencer of Wormleighton",13,1570
Antonio Caldara,5,1670
Berthold Lasker,5,1860
Bartholomew Ball,6,1500
Li Yifu,4,614
Ludwig Gruber,3,1874
Frithuswith,4,650
Karl Jarres,4,1874
Pedro Fernández de Castro,5,1115
Petrus Stenbeke,5,1397
"John de Clinton, 2nd Baron Clinton",10,1300
George Nakashima,4,1905
Emma of Hauteville,5,1063
Albert Langen,3,1869
"Charles Somerset, 1st Earl of Worcester",10,1460
Giovanni Parenti,4,1200
Alexandre Ubeleski,5,1649
Eugen Fischer,3,1899
Rodrigo Jiménez de Rada,5,1170
Fulbert of Chartres,5,960
Hervé IV of Donzy,7,1173
Georg Andreas Agricola,5,1672
Benedict Waldeck,4,1802
Guy of Ibelin,6,1250
Johann Carolus,4,1575
Carlo Marsuppini,5,1398
Thomas Cavendish,3,1560
Andrew Báthory,5,1563
Jean d'Aulon,6,1390
Claude de la Sengle,6,1494
Liu Yong,3,987
Robert Recorde,4,1512
Li He,3,790
Elizabeth Charlotte of the Palatinate,8,1597
Edith Clarke,3,1883
Henry Borwin I,5,1150
Jacopo Amigoni,6,1682
Mikołaj Bogoria,6,1291
Æthelwold of Winchester,7,900
Sigmund Theophil Staden,7,1607
Graham Taylor,3,1944
Ibrahim ibn al-Mahdi,7,779
"Nicholas Audley, 3rd Baron Audley",11,1328
Zhong Yu,3,215
Maud Menten,5,1879
Johann Carl Fuhlrott,6,1803
Hans Weiditz,4,1495
Alessandro Galilei,4,1691
Sam Peckinpah,5,1925
Mortimer von Maltzan,6,1793
Johann Martin Schleyer,6,1831
Osvaldo Sáez,5,1923
Sebastian Henricpetri,6,1546
Withego von Furra,7,1250
Ștefan Lackfi,5,1300
Bogdan IV of Moldavia,7,1555
August Beer,3,1825
Marcus Schinnagel,5,1450
Henry Chichele,5,1364
Saint Varus,4,250
Josef Pieper,4,1904
"John I, Duke of Opava-Ratibor",12,1332
William Malet,4,1175
George Harrison,3,1943
Françoise de Graffigny,6,1695
"Richard Woodville, 3rd Earl Rivers",10,1453
Arnaud du Ferrier,5,1508
"Elizabeth Charlotte, Princess Palatine",6,1652
Eberhard von Mackensen,7,1889
Jan II Carondelet,6,1469
Matthias Petersen,3,1632
John Scholasticus,4,503
Coco Chanel,3,1883
Kim Yuk,3,1570
Juan Ramón Folch de Cardona y Ximenez de Arenós,14,1418
Zhào Chōnghuá,8,467
Franz Neumayr,5,1697
Robert II of Scotland,5,1316
Hans Tausen,4,1494
Tommaso del Garbo,6,1305
Ritter Adriaen Pauw,7,1622
Anton von Montfort,5,1670
Ashot III of Taron,7,900
"John George II, Elector of Saxony",8,1613
"Ela of Salisbury, 3rd Countess of Salisbury",11,1187
Julius Schrader,3,1815
Carl Amery,4,1922
Li Shiji,4,594
Vasily Kosoy,5,1421
Bartolomeo Vitelleschi,7,1450
Adolf Holl,3,1930
Uthman ibn Ali,6,647
Eutropius of Orange,7,401
Abraham Roentgen,4,1711
Adelheid van Metz,5,970
Merfyn ap Rhodri,7,850
Nicolaus Hunnius,5,1585
呼延攸,4,250
Robert Fulton,3,1765
Berthold Lasker,5,1860
Teodoro d'Antiochia,8,1155
"Louis Frederick I, Prince of Schwarzburg-Rudolstadt",12,1667
Alan J. Pakula,6,1928
William Boyce,3,1711
"John de Cobham, 3rd Baron Cobham",12,1301
Helene Weigel,5,1900
Giovanna Garzoni,5,1600
Master Gerhard,3,1210
Chen Jingxuan,4,801
John Theristus,4,995
Juan de Torquemada,5,1388
Angelus of Jerusalem,5,1185
Alix de Parroye,7,1432
"Gustav Horn, Count of Pori",8,1592
Li Jing,3,624
Li Lin,3,701
Girolamo Curti,5,1575
Ismail II,4,1533
Franz Ehrle,4,1845
John III Marshal,4,1150
"Donnchad II, Earl of Fife",9,1154
Vettor Pisani,5,1324
Sune Folkesson,5,1200
Wu Bin,3,1573
"John Tiptoft, 1st Earl of Worcester",11,1427
Ruan Xian,4,234
Ignaz Franz Castelli,6,1780
Henry Miller,3,1827
Pau Costa,3,1672
Agnes of Solms-Laubach,9,1578
Alfred Meissner,4,1822
Józef Poniatowski,6,1763
Bernhard von Lindenau,5,1780
"Alonso Pérez de Guzmán, 7th Duke of Medina Sidonia",14,1550
Heinrich III von Orlamünde,7,1290
Giovan Giacomo Paleari Fratino,9,1520
Karl Bryullov,5,1799
William of Champeaux,5,1070
Franz von Bayros,5,1866
Ludwig Senfl,4,1486
Ponce de Minerva,5,1110
Duchess Sophia of Saxe-Weissenfels,10,1654
Jakub Świnka,5,1300
Andreas Cratander,5,1490
Li Yantu,4,900
Zhao Gao,3,-300
Adolf III of Holstein,5,1160
Ruprecht von Eggenberg,7,1545
"William VII of Jülich, 1st Duke of Berg",13,1348
"James Berkeley, 1st Baron Berkeley",9,1394
Isabelle de Sabran,5,1297
Xue Andou,5,410
"William, Landgrave of Hesse-Philippsthal",11,1726
Michael Lilienthal,4,1686
Liu Honggao,4,923
Liu Sheng,3,50
John of Hildesheim,6,1315
John Hardress Lloyd,5,1874
Adolf I of Nassau-Wiesbaden-Idstein,11,1307
Johann Jacob von Wallhausen,6,1580
梅成,3,150
Franz Ursinus,4,1569
Dietmar von Osnabrück,6,1000
Oskar Rieding,5,1840
Xiao Ying,3,458
Prince Louis of Battenberg,6,1854
"Marie Elisabeth, Abbess of Quedlinburg",11,1678
Ferdinand VI of Spain,5,1713
"Günther Victor, Prince of Schwarzburg",9,1852
Frederick Augustus Rutowsky,6,1702
"Hartmann, Count of Württemberg",8,1160
"Maria of Aragon, Lady of Cameros",9,1299
Georg Arnold Heise,5,1778
Jan František Beckovský,7,1658
Henry McMahon,3,1862
Philippe Habert,4,1604
Georg Philipp Harsdorffer,6,1607
Marcantonio Raimondi,6,1480
Abdullah ibn Hasan,4,669
Marco Ferreri,4,1928
Pierre Clostermann,5,1921
Galeazzo Malatesta,7,1385
Paul Kray,4,1735
Pierre Amiel,4,1200
Philip Darcy,3,1250
Michael Psellos,5,1018
Alan Nunnelee,5,1958
Fabio Mignanelli,5,1496
Luz Long,3,1913
Mikhail Vassilyevich Lomonosov,9,1711
Bella degli Abati,5,1201
陸山才,4,509
Sebastiano Ziani,6,1102
Ragnheiður Jónsdóttir,10,1646
Yaqob,4,1590
Julius Schaub,4,1898
"Conrad I, Duke of Carinthia",9,970
Antoine Pesne,4,1683
Albert Peter,3,1853
Guan Lu,3,209
Ralph de Stafford,4,1354
Antonia of Balzo,6,1355
Ernst Leberecht Wagner,5,1829
Élie Halévy,6,1760
Andreas Plank,3,1356
Dietrich III of Limburg,6,1347
Jan III z Borsznic,7,1400
Benedetto Alfieri,6,1699
Jacopo Sansovino,6,1486
Gottfried II of Raabs,7,1100
Évariste Galois,6,1811
Nicolas Fouquet,4,1615
Peter of Friuli,5,701
Hans von Nussdorf,5,1420
Odo of Châteauroux,7,1190
Diogo Lopes Pacheco,5,1304
Priscus,3,410
Maria of Mecklenburg-Schwerin,7,1363
William II of Württemberg,6,1848
Girolamo Priuli,5,1486
Bi Sheng,3,990
Hugues Loubenx de Verdalle,9,1531
Albert Huet,4,1537
Robert de Ros,4,1182
Liu Fei,3,-221
Niklaus Leuenberger,6,1611
Idris al-Ma'mun,8,1186
Gottfried Wilhelm Sacer,6,1635
"Sigismund III, Prince of Anhalt-Dessau",13,1456
Peithon,4,-400
"Thomas of Brotherton, 1st Earl of Norfolk",12,1300
Jean de Prangins,6,1385
Olav Magnusson of Norway,7,1099
Xicotencatl I,7,1500
Procopius of Sázava,8,970
Franz Heinrich Ludolf Ahrens,7,1809
Sid Vicious,4,1957
"Otto II, Count Palatine of Mosbach-Neumarkt",13,1435
Li Lian,3,745
Dietrich I of Isenberg,7,1215
Antonio Soler,3,1729
Aoife MacMurrough,6,1145
"Anne of Austria, Margravine of Brandenburg",10,1280
Lorenz von Westenrieder,7,1748
Gerhard Stöck,4,1911
Wang Yanhan,4,850
Jacqueline Cochran,3,1906
John Kinnamos,5,1143
Joseph Christian zu Hohenlohe-Bartenstein,10,1740
Elias of Dereham,5,1150
Benedictus de Spinoza,5,1632
Rupen of Montfort,6,1201
Ignaz Feigerle,6,1795
"Henry I, Margrave of Brandenburg-Stendal",11,1256
"Conrad II, Duke of Transjurane Burgundy",10,835
Agesipolis II,5,-400
Chongde Diji,5,1105
Gerard Thom,3,1047
"Hawise, Duchess of Brittany",7,1027
Bernhard von Mallinckrodt,7,1591
Valentin von Rätien,5,400
"Thomas Osborne, 1st Duke of Leeds",10,1632
Johann Holzer,4,1753
Giovanni Malatesta,5,1240
Johann Paul Freiherr von Hocher,8,1616
John of Mirecourt,5,1300
Wang Jian,3,847
Marina di Spoleto,6,1250
Karl Andree,3,1808
Jane Seymour,3,1508
Balthasar Bebel,6,1632
"Ulrich II, Duke of Mecklenburg-Stargard",11,1425
Johann Lüneburg,5,1394
Bernhard Sporer,4,1500
Marcus Elieser Bloch,6,1723
Loftur Sæmundsson,7,1085
Kong Rong,3,153
Princess Elizabeth of Sweden,5,1549
Nino Visconti,3,1265
Luigi de' Rossi,5,1474
"Margaret of Austria, Queen of Bohemia",8,1204
Lu Tong,3,795
Yang Zhen,3,54
Gustav Heinrich Wiedemann,5,1826
Franz Halder,4,1884
Eduard Magnus,4,1799
Jan Fethke,5,1903
Morgan ap Maredudd,6,1300
Agnes of Loon,4,1150
Fabritio Caroso,5,1526
Alexios IV Angelos,6,1182
Severus of Naples,5,301
Blanche of Castile,5,1188
Carlo Grua,4,1700
Þuríður Sturludóttir,10,1199
Curt Wachsmuth,4,1837
Herman Melville,3,1819
Théodolinde de Beauharnais,9,1814
Theudebald,4,534
Philip I,3,1504
Carl von Gontard,6,1731
Nikephoros II Orsini,7,1328
Nicolaus Hunnius,5,1585
Al Swearengen,5,1845
Felix III,3,440
Marie of Hesse-Kassel,7,1767
John of Wildeshausen,6,1180
John Benbow,4,1653
Arnaud de Nîmes,5,1200
Giovanni della Scala,4,1325
Le Corbusier,4,1887
Rufus R. Jones,6,1933
François Thierry,3,1677
Peter of Aspelt,5,1240
Katherine Swynford,5,1350
Ferenc Laho,5,1725
Heinrich von Sybel,5,1817
Jean Malouel,5,1370
Andreas von Barby,5,1508
Sophie of Saxe-Lauenburg,7,1444
William of Wykeham,6,1324
Adelaide of Weimar-Orlamünde,8,1055
Leonor Teles de Menezes,7,1350
Otto Kuntze,4,1843
Johann Jacob Paul Moldenhawer,7,1766
Nijō Tameuji,6,1222
Albert von Bezold,5,1836
Johannes IX.,4,1100
Baldus de Ubaldis,7,1327
Xiao Hui,3,476
Han Lin’er,5,1340
Ulvhild Håkansdotter,9,1090
"Alexander Stewart, 4th High Steward of Scotland",11,1214
Virginia Centurione Bracelli,7,1587
Huang Wan,3,141
Jacques de Via,4,1300
Pepin the Short,5,715
Meng Da,3,150
Bertrand Russell,3,1872
Otto IV. von Sonnenberg,7,1452
Joachim Nicolas Eggert,5,1779
Beato Gabriele Ferretti,6,1385
Charles Oman,3,1860
Lu Jinlan,4,787
Ulrich V,3,1287
Anne de Joyeuse,5,1560
James Kennedy,3,1408
Quan Hu,3,1102
John Doukas,4,1126
Peter Philipp von Dernbach,7,1619
Barbara Edelpöck,6,1401
